509464992404357120,"USER I can respect that.",0,1,0,0,0,0
798700545364135942,"RT USER : The disrespect 😂💀 URL",0,0,0,0,0,1
782348427589931008,"Our walls are thin so USER makes me play music while he poops",0,0,0,0,0,1
835619770322026496,"RT USER : Lord pls teach us To love those who hate us To pray for those who judge us To forgive those who brought us pain. Amen Europa…",0,0,0,0,1,0
720947449976778752,"Fear of the Lord teaches a person wisdom and humility comes before honor Proverbs 15:33",0,0,0,0,1,0
577360913101033472,"74-yr-old NUN gang raped in India. How sick and disgusting can anyone be. URL Rape VAW",0,0,0,0,1,0
833206725801033728,"RT USER : USER ""The foolish shall not stand in thy sight: thou hatest all workers of iniquity.” Psalms 5:5 KJV God hate…",0,0,0,0,0,0
585481467289010176,"RT USER : Is red my color?💋 justforfun redlingerie playboymodel Hire Me 😽healthcoach danceinstructor Free Spirit 🎈 URL …",0,0,0,0,0,1
837493791082737664,"But anyone who might admit to hypocrisy or double standards re. HRC would’ve done it by now.",0,1,0,0,0,0
838926720736477184,"The chief value of Hinduism is the belief that all life is one. Coming from the One universal Source, call it Allah, God or Parameshwara",0,0,1,0,1,0
745135626085793792,""" USER : If only our eyes saw souls instead of bodies how very different our ideals of beauty would be. URL """,0,0,0,0,0,1
602110734693175296,"USER praying for justice and peace in our city.",1,0,0,0,1,0
355177885989998593,"USER He told me he was cheating on you with me (;",0,1,1,0,0,0
785300814474510336,"Jailing a political opponent is not leadership - It's what dictators do. URL",0,1,0,1,0,0
577776124584939520,"One of the characters of true leadership is to lead with compassion and not manipulation.",1,0,0,1,0,0
322341657251028992,"vettel I may disobey orders again URL",0,0,0,1,0,0
790943082753777665,"Our Islamic responsibility to one-another constitutes the purest and sincerest status of Imaan in Islam, Islam of the Qur'an. True Imaan. EMO",0,0,1,0,1,0
800063270581399552,"USER USER stop disrespecting carly, chubs",0,0,0,0,0,0
351832528941891586,"Prayers for those fighting fires, and may God bless the families grieving for the loss of America's homeland heroes",1,0,0,0,1,0
691035771227258880,"USER Definitely, that's why I saw him a second time!",0,0,0,0,0,1
523044307725729792,"USER support pedophiles is wrong.He violated a child of 12.cant relay the disgust 4 him&amp;the erroneous decision u hve made.Bad Jamie",0,0,0,0,1,0
833140842336485376,"Monounsaturated and Omega-3 fats dramatically reduce the instances of obesity, cancer, diabetes, heart disease and cognitive decline. Paleo",0,0,0,0,0,1
772143231672815616,"Excellent USER ! Hers another retweet URL",0,0,0,0,0,1
